word,level,status,mastery,last_seen,scene,source,meaning_cn,example,collocations,scene_text
shoot,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
shore,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
shortage,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
shortly,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
short-term,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
shrink,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
shrug,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
sibling,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
sidewalk,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
sigh,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
signature,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
significance,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
simulate,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
simulation,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
simultaneously,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
sin,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
situated,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
skeptical,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
sketch,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
skilled,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
skip,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
skull,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
slam,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
slap,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
slash,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
slavery,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
slogan,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
slot,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
smash,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
snap,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
soak,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
soar,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
so-called,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
socialist,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
sole,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
solely,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
solidarity,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
solo,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
somehow,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
sometime,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
sophisticated,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
sophomore,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
sound,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
sovereignty,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
spam,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
span,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
spare,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
spark,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
specialize,B1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
specialized,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
specification,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
specify,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
specimen,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
spectacle,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
spectacular,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
spectator,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
spectrum,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
speculate,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
speculation,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
spell,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
sphere,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
spice,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
spill,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
spin,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
spine,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
spite,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
spoil,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
spokesman,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
spokesperson,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
spokeswoman,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
sponsorship,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
spotlight,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
spouse,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
spy,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
squad,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
squeeze,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
stab,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
stability,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
stabilize,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
stake,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
stall,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
stance,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
standing,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
stark,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
starve,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
statistical,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
steadily,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
steam,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
steer,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
stem,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
stereotype,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
stimulate,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
stimulus,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
stir,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
storage,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
straightforward,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
strain,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
strand,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
strategic,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
strengthen,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
strictly,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
striking,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
strip (long narrow piece),C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
strive,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
stroke,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
structural,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
stumble,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
stunning,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
submission,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
subscriber,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
subscription,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
subsequent,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
subsequently,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
subsidy,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
substantial,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
substantially,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
substitute,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
substitution,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
subtle,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
suburban,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
succession,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
successive,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
successor,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
suck,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
sue,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
suffering,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
sufficient,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
sufficiently,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
suicide,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
suite,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
summit,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
super,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
superb,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
superintendent,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
superior,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
supervise,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
supervision,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
supervisor,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
supplement,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
supportive,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
supposedly,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
suppress,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
supreme,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
surge,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
surgeon,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
surgical,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
surplus,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
surrender,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
surveillance,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
survival,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
survivor,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
suspend,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
suspension,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
suspicion,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
suspicious,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
sustain,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
sustainable,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
swallow,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
swing,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
sword,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
symbolic,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
sympathetic,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
syndrome,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
synthesis,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
systematic,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
tackle,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
tactic,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
tactical,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
tag,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
tap,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
taxpayer,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
technological,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
teen,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
temple,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
temporarily,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
tempt,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
tenant,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
tendency,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
tender,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
tension,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
tenure,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
terminal,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
terminate,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
terms,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
terrain,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
terribly,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
terrific,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
terrify,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
territory,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
terror,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
terrorism,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
terrorist,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
testify,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
testimony,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
testing,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
textbook,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
texture,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
thankfully,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
theatrical,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
theology,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
theoretical,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
therapist,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
thereafter,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
thereby,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
thesis,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
thorough,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
thoroughly,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
thoughtful,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
thought-provoking,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
thread,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
threshold,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
thrilled,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
thrive,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
thumb,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
tide,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
tighten,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
timber,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
timely,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
timing,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
tissue,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
tobacco,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
tolerance,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
tolerate,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
toll,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
top,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
torture,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
toss,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
total,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
tournament,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
toxic,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
trace v.B,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
trademark,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
trading,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
tragedy,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
tragic,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
trail,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
trailer,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
trait,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
transaction,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
transcript,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
transformation,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
transit,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
transmission,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
transmit,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
transparency,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
transparent,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
trap,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
trauma,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
treasure,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
treaty,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
tremendous,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
tribal,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
tribe,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
tribute,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
trigger,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
trillion,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
trio,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
triumph,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
troop,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
trophy,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
troubled,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
trustee,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
tsunami,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
tuition,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
tumor,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
turnout,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
turnover,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
twist,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
ultimate,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
unacceptable,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
uncertainty,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
unconstitutional,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
undergo,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
undergraduate,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
underlying,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
undermine,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
undertake,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
undoubtedly,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
unfold,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
unfortunate,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
unify,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
unite,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
unity,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
universal,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
unprecedented,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
unveil,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
upcoming,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
upgrade,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
uphold,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
urgent,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
usage,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
useless,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
utility,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
utilize,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
utterly,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
vacuum,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
vague,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
valid,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
validity,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
vanish,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
variable,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
variation,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
varied,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
vein,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
venture,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
verbal,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
verdict,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
verify,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
verse,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
versus,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
vertical,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
vessel,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
veteran,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
viable,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
vibrant,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
vice,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
vicious,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
viewpoint,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
violate,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
violation,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
virtue,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
visa,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
visible,B2,new,0,,Grace,American_Oxford_5000.pdf,,,,
vocal,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
voluntary,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
voting,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
vow,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
vulnerability,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
vulnerable,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
wander,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
ward,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
warehouse,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
warfare,C1,new,0,,Ashley,American_Oxford_5000.pdf,,,,
warming,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
warrant,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
warrior,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
weaken,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
weave,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
weed,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
weekly,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
weird,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
welfare,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
well,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
well-being,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
whatsoever,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
wheat,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
whereby,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
whip,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
whoever,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
wholly,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
widen,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
widespread,B2,new,0,,Jill,American_Oxford_5000.pdf,,,,
widow,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
width,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
willingness,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
wipe,C1,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
wisdom,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
wit,C1,new,0,,Ada,American_Oxford_5000.pdf,,,,
withdraw,B2,new,0,,Claire,American_Oxford_5000.pdf,,,,
withdrawal,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
wolf,B2,new,0,,Sherry,American_Oxford_5000.pdf,,,,
workforce,B2,new,0,,Rose,American_Oxford_5000.pdf,,,,
workout,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
workplace,B2,new,0,,Rebecca,American_Oxford_5000.pdf,,,,
workshop,B2,new,0,,Ashley,American_Oxford_5000.pdf,,,,
worm,B2,new,0,,Ada,American_Oxford_5000.pdf,,,,
worship,C1,new,0,,Claire,American_Oxford_5000.pdf,,,,
worthwhile,C1,new,0,,Jill,American_Oxford_5000.pdf,,,,
worthy,C1,new,0,,Sherry,American_Oxford_5000.pdf,,,,
yell,C1,new,0,,Rose,American_Oxford_5000.pdf,,,,
yield,C1,new,0,,Grace,American_Oxford_5000.pdf,,,,
